timestamp,ip,packet_size,request_rate,label
1731131166.0160494,192.168.0.104,678,25,Normal
1731131175.0905132,192.168.0.95,1496,13,Normal
1731131176.017853,192.168.0.238,985,94,Port_Scan
1731131185.092964,192.168.0.125,1313,58,Port_Scan
1731131186.0293381,192.168.0.249,633,55,DDOS
1731131195.0941458,192.168.0.8,581,64,Normal
1731131196.0407808,192.168.0.43,956,10,Port_Scan
1731131205.1092012,192.168.0.11,1267,30,DDOS
1731131206.0457332,192.168.0.209,1113,2,Normal
1731131215.1131585,192.168.0.234,1395,68,DDOS
1731131216.050199,192.168.0.37,1485,23,Port_Scan
1731131225.1165879,192.168.0.215,1304,46,Normal
1731131226.0578628,192.168.0.39,979,54,Port_Scan
1731131235.1289005,192.168.0.233,575,52,Port_Scan
1731131236.0700817,192.168.0.155,832,4,DDOS
1731131245.1396575,192.168.0.131,1146,41,Normal
1731131246.0777655,192.168.0.133,502,56,Normal
1731131255.1541133,192.168.0.218,1455,13,Port_Scan
1731131256.0791268,192.168.0.25,1133,33,Port_Scan
1731131265.1639178,192.168.0.221,1326,45,DDOS
1731131266.0922966,192.168.0.146,1078,68,DDOS
1731131275.1691093,192.168.0.212,539,57,DDOS
1731131276.0969837,192.168.0.215,1340,16,Port_Scan
1731131285.1839268,192.168.0.214,572,4,DDOS
1731131286.1110835,192.168.0.179,719,84,Normal
1731131295.197454,192.168.0.14,584,59,Port_Scan
1731131296.117885,192.168.0.4,1327,89,Normal
1731131305.2010672,192.168.0.129,1165,66,Normal
1731131306.1283765,192.168.0.239,718,46,DDOS
1731131315.2038624,192.168.0.215,1419,61,DDOS
1731131316.1338906,192.168.0.190,1268,17,Normal
1731131325.2199342,192.168.0.111,769,19,Port_Scan
1731131326.1440215,192.168.0.153,722,3,Normal
1731131335.226969,192.168.0.188,1029,20,DDOS
1731131336.1500666,192.168.0.246,1219,96,Port_Scan
1731131345.2344692,192.168.0.218,1483,28,Port_Scan
1731131346.1521168,192.168.0.23,1233,15,Normal
1731131355.2473452,192.168.0.212,790,60,Port_Scan
1731131356.153345,192.168.0.123,522,84,DDOS
1731131365.2561126,192.168.0.42,1345,1,Normal
1731131366.1594317,192.168.0.114,529,90,DDOS
1731131375.2598617,192.168.0.171,1311,89,DDOS
1731131376.173337,192.168.0.103,1359,53,Port_Scan
1731131385.273595,192.168.0.105,795,59,Normal
1731131386.18506,192.168.0.91,1261,44,DDOS
1731131395.2836554,192.168.0.252,635,3,Normal
1731131396.1880298,192.168.0.245,1453,36,Normal
1731131405.2979813,192.168.0.170,1134,29,Port_Scan
1731131406.196109,192.168.0.66,848,2,Normal
1731131415.3090072,192.168.0.23,1417,49,Normal
1731131416.2084825,192.168.0.79,1192,93,Port_Scan
1731131425.3136668,192.168.0.246,1185,23,DDOS
1731131426.213956,192.168.0.216,1162,58,DDOS
1731131435.3209379,192.168.0.98,1436,70,Normal
1731131436.224417,192.168.0.94,745,66,DDOS
1731131445.3270178,192.168.0.174,1483,58,DDOS
1731131446.2329714,192.168.0.63,1323,29,Port_Scan
1731131455.3409917,192.168.0.90,960,65,DDOS
1731131456.2349286,192.168.0.128,1370,80,Normal
1731131465.3539612,192.168.0.114,1076,82,Normal
1731131466.2421918,192.168.0.17,928,64,Port_Scan
1731131475.3678992,192.168.0.223,555,7,DDOS
1731131476.2471588,192.168.0.234,1466,40,DDOS
1731131485.3709323,192.168.0.24,1157,1,DDOS
1731131486.2635753,192.168.0.252,1443,62,Normal
1731131495.3761196,192.168.0.62,735,53,Normal
1731131496.2655344,192.168.0.11,907,21,Port_Scan
1731131505.3801315,192.168.0.187,798,54,DDOS
1731131506.2779346,192.168.0.114,661,11,Normal
1731131515.3867574,192.168.0.33,1417,33,DDOS
1731131516.2918227,192.168.0.2,1425,35,DDOS
1731131525.3960106,192.168.0.103,1486,15,Port_Scan
1731131526.3076532,192.168.0.13,1186,36,Port_Scan
1731131535.404338,192.168.0.170,863,9,Normal
1731131536.3096895,192.168.0.113,1424,48,DDOS
1731131545.4126441,192.168.0.109,873,83,DDOS
1731131546.3121192,192.168.0.9,605,46,Port_Scan
1731131555.4180422,192.168.0.64,1023,62,Normal
1731131556.3180404,192.168.0.110,685,70,Port_Scan
1731131565.4223711,192.168.0.185,1312,41,Normal
1731131566.3296103,192.168.0.144,586,74,Port_Scan
1731131575.4303517,192.168.0.77,830,9,Normal
1731131576.3348975,192.168.0.33,919,89,Normal
1731131585.442494,192.168.0.93,1275,67,Port_Scan
1731131586.3495896,192.168.0.69,500,70,DDOS
1731131595.4535291,192.168.0.130,958,46,DDOS
1731131596.355953,192.168.0.231,1008,64,Port_Scan
1731131605.464913,192.168.0.96,1059,9,Port_Scan
1731131606.3690724,192.168.0.155,506,80,Port_Scan
1731131615.4730585,192.168.0.49,1473,44,Normal
1731131616.3702323,192.168.0.194,1383,77,DDOS
1731131625.4761515,192.168.0.200,1225,79,DDOS
1731131626.3838103,192.168.0.70,540,53,Port_Scan
1731131635.4778829,192.168.0.17,1056,80,Port_Scan
1731131636.393933,192.168.0.221,1117,99,DDOS
1731131645.4895225,192.168.0.87,1150,32,Normal
1731131646.4101408,192.168.0.174,1190,20,Normal
1731131655.5031867,192.168.0.65,1270,23,DDOS
1731131656.4207692,192.168.0.252,1290,40,Port_Scan
1731131665.5076723,192.168.0.99,648,95,DDOS
1731131666.4241972,192.168.0.99,1334,80,DDOS
1731131675.5140376,192.168.0.254,1276,21,Port_Scan
1731131676.4349153,192.168.0.69,763,9,Port_Scan
1731131685.5261111,192.168.0.214,970,38,Port_Scan
1731131686.443561,192.168.0.87,651,41,Port_Scan
1731131695.5413783,192.168.0.40,919,86,DDOS
1731131696.452061,192.168.0.247,959,16,Port_Scan
1731131705.5480523,192.168.0.92,1278,72,Port_Scan
1731131706.4681141,192.168.0.6,1266,12,Port_Scan
1731131715.557782,192.168.0.174,573,52,Port_Scan
1731131716.481122,192.168.0.241,713,28,DDOS
1731131725.5632887,192.168.0.163,1476,13,Port_Scan
1731131726.4939187,192.168.0.67,1089,17,Normal
1731131735.573552,192.168.0.20,1068,58,DDOS
1731131736.499043,192.168.0.99,765,27,Port_Scan
1731131745.5779688,192.168.0.206,1429,17,Normal
1731131746.5051904,192.168.0.135,1320,36,Normal
1731131755.5834668,192.168.0.124,1223,59,Normal
1731131756.5086002,192.168.0.60,969,4,DDOS
1731131765.5978775,192.168.0.104,1209,30,Port_Scan
1731131766.5199137,192.168.0.127,579,29,Normal
1731131775.6049824,192.168.0.29,912,97,DDOS
1731131776.522086,192.168.0.253,1167,71,Normal
1731131785.608388,192.168.0.22,689,78,Port_Scan
1731131786.5277128,192.168.0.4,755,90,Normal
1731131795.6240911,192.168.0.232,1363,52,DDOS
1731131796.5356688,192.168.0.169,1024,85,DDOS
1731131805.6259446,192.168.0.16,1030,84,DDOS
1731131806.5468962,192.168.0.99,800,25,Normal
1731131815.6345904,192.168.0.85,1461,52,Port_Scan
1731131816.5570042,192.168.0.188,1322,13,DDOS
1731131825.6452303,192.168.0.103,1224,3,Normal
1731131826.5597568,192.168.0.161,797,19,Normal
1731131835.6510549,192.168.0.118,1202,95,Normal
1731131836.56509,192.168.0.184,941,56,Normal
1731131845.656132,192.168.0.141,1053,19,DDOS
1731131846.5681193,192.168.0.160,651,19,DDOS
1731131855.6691508,192.168.0.107,981,67,DDOS
1731131856.5799127,192.168.0.73,1147,2,Port_Scan
1731131865.6781929,192.168.0.188,1132,51,Normal
1731131866.5919676,192.168.0.233,1419,20,Port_Scan
1731131875.6795852,192.168.0.185,857,84,Port_Scan
1731131876.6050885,192.168.0.249,660,30,Normal
1731131885.6940477,192.168.0.152,1420,26,Port_Scan
1731131886.617641,192.168.0.227,951,92,DDOS
1731131895.6959915,192.168.0.14,839,51,Port_Scan
1731131896.624152,192.168.0.220,515,39,Port_Scan
1731131905.7022545,192.168.0.239,772,67,Normal
1731131906.629535,192.168.0.204,1344,85,DDOS
1731131915.706097,192.168.0.71,955,86,Normal
1731131916.6365573,192.168.0.242,1329,12,Port_Scan
1731131925.7085128,192.168.0.225,925,1,Normal
1731131926.6447911,192.168.0.127,987,17,Normal
1731131935.7198389,192.168.0.175,1410,67,Port_Scan
1731131936.651102,192.168.0.193,1122,98,DDOS
1731131945.7289155,192.168.0.240,817,97,Port_Scan
1731131946.6577148,192.168.0.140,1001,37,Normal
1731131955.737252,192.168.0.235,565,34,Normal
1731131956.6603758,192.168.0.55,586,54,Normal
1731131965.7521586,192.168.0.71,1095,48,DDOS
1731131966.6697924,192.168.0.152,643,9,Normal
1731131975.7678802,192.168.0.201,807,47,DDOS
1731131976.686289,192.168.0.223,1367,14,DDOS
1731131985.7738845,192.168.0.69,955,36,Normal
1731131986.7420645,192.168.0.192,985,1,Normal
1731131995.7838657,192.168.0.140,699,16,Port_Scan
1731131996.7488368,192.168.0.170,902,99,DDOS
1731132005.7919593,192.168.0.207,1446,77,DDOS
1731132006.7643347,192.168.0.114,526,95,DDOS
1731132015.805892,192.168.0.136,799,8,Port_Scan
1731132016.7723055,192.168.0.22,1090,23,Port_Scan
1731132025.8078277,192.168.0.38,892,6,Normal
1731132026.783332,192.168.0.80,935,54,Normal
1731132035.8221934,192.168.0.29,1442,16,Normal
1731132036.7890751,192.168.0.58,1000,50,DDOS
1731132045.8292081,192.168.0.110,1271,80,Normal
1731132046.7904725,192.168.0.209,936,89,DDOS
1731132055.8380215,192.168.0.84,784,98,Port_Scan
1731132056.8036356,192.168.0.143,857,48,Normal
1731132065.8479931,192.168.0.158,1409,44,Normal
1731132066.8090956,192.168.0.216,781,62,DDOS
1731132075.8541222,192.168.0.202,991,82,DDOS
1731132076.8211458,192.168.0.248,1083,85,Normal
1731132085.868828,192.168.0.99,1335,52,Normal
1731132086.8289373,192.168.0.116,1464,72,DDOS
1731132095.8767738,192.168.0.246,1041,68,DDOS
1731132096.8412392,192.168.0.233,701,61,Normal
1731132105.8957283,192.168.0.121,1454,95,Port_Scan
1731132106.8518946,192.168.0.203,971,86,DDOS
1731132115.8976338,192.168.0.66,1196,38,Port_Scan
1731132116.8675373,192.168.0.129,1241,2,Normal
1731132125.9070003,192.168.0.58,1084,13,Normal
1731132126.8743773,192.168.0.85,897,60,Normal
1731132135.9124954,192.168.0.164,906,34,DDOS
1731132136.8840082,192.168.0.123,559,15,Port_Scan
1731132145.9227407,192.168.0.66,829,17,Port_Scan
1731132146.8856814,192.168.0.150,1331,19,Normal
1731132155.9361012,192.168.0.132,1299,73,Port_Scan
1731132156.900223,192.168.0.11,1227,69,Port_Scan
1731132165.941228,192.168.0.44,1124,16,Normal
1731132166.9151075,192.168.0.21,847,35,Normal
1731132175.947674,192.168.0.124,1180,17,DDOS
1731132176.9282455,192.168.0.24,1192,63,Port_Scan
1731132185.9520762,192.168.0.205,876,26,DDOS
1731132186.9327912,192.168.0.50,965,43,Normal
1731132195.9669597,192.168.0.152,575,82,Normal
1731132196.937115,192.168.0.59,542,4,Port_Scan
1731132205.9711943,192.168.0.12,998,7,Normal
1731132206.941733,192.168.0.153,788,90,Port_Scan
1731132215.978688,192.168.0.32,1493,18,Port_Scan
1731132216.952149,192.168.0.239,778,66,DDOS
1731132225.9857159,192.168.0.202,1311,81,Normal
1731132226.9680462,192.168.0.202,903,88,Normal
1731132235.9878035,192.168.0.135,762,2,Normal
1731132236.9708905,192.168.0.48,581,53,DDOS
1731132245.993978,192.168.0.27,1317,80,DDOS
1731132246.9778454,192.168.0.141,699,70,Normal
1731132255.9982917,192.168.0.13,866,37,Normal
1731132256.9858692,192.168.0.126,1331,91,Port_Scan
1731132266.005856,192.168.0.64,514,73,Normal
1731132266.9978907,192.168.0.144,1317,6,Port_Scan
1731132276.0119178,192.168.0.82,1210,5,DDOS
1731132277.012884,192.168.0.44,540,23,DDOS
1731132286.0151615,192.168.0.78,905,54,Normal
1731132287.0259035,192.168.0.106,824,1,Normal
1731132296.0234895,192.168.0.93,767,94,Normal
1731132297.0400748,192.168.0.94,834,1,Port_Scan
1731132306.0271475,192.168.0.214,1054,25,Normal
1731132307.0509899,192.168.0.171,624,59,Normal
1731132316.0359094,192.168.0.160,1214,98,Port_Scan
1731132317.0532155,192.168.0.183,532,45,DDOS
1731132326.042022,192.168.0.56,531,69,Port_Scan
1731132327.0606804,192.168.0.86,1350,35,DDOS
1731132336.0579314,192.168.0.250,1135,50,Port_Scan
1731132337.0710907,192.168.0.21,866,11,DDOS
1731132346.0657165,192.168.0.201,1158,45,Port_Scan
1731132347.0877867,192.168.0.179,1013,80,Normal
1731132356.0740454,192.168.0.229,1044,18,DDOS
1731132357.092851,192.168.0.37,1310,6,Normal
1731132366.0838552,192.168.0.166,1129,43,Normal
1731132367.0959983,192.168.0.119,879,83,Normal
1731132376.0958924,192.168.0.210,775,20,DDOS
1731132377.1091282,192.168.0.206,1297,1,Normal
1731132386.1063945,192.168.0.111,710,38,DDOS
1731132387.1119733,192.168.0.234,1140,79,Port_Scan
1731132396.1136289,192.168.0.244,853,74,DDOS
1731132397.1197145,192.168.0.86,838,60,Normal
1731132406.1161146,192.168.0.89,1301,99,Port_Scan
1731132407.1324809,192.168.0.67,510,23,Normal
1731132416.1260123,192.168.0.241,915,4,Normal
1731132417.1452622,192.168.0.59,1352,79,Port_Scan
1731132426.1279018,192.168.0.119,1451,16,Normal
1731132427.1579316,192.168.0.12,1437,50,Normal
1731132436.1448576,192.168.0.216,775,84,Port_Scan
1731132437.1594367,192.168.0.134,1269,37,Normal
1731132446.1504836,192.168.0.18,1026,43,DDOS
1731132447.1711357,192.168.0.5,1065,22,DDOS
1731132456.1523035,192.168.0.197,1300,78,Normal
1731132457.1805499,192.168.0.116,872,26,DDOS
1731132466.1658776,192.168.0.228,1410,52,Port_Scan
1731132467.184848,192.168.0.37,1130,94,DDOS
1731132476.1688588,192.168.0.22,747,36,DDOS
1731132477.1958761,192.168.0.40,1212,78,Normal
1731132486.1824877,192.168.0.166,1089,28,Port_Scan
1731132487.2021363,192.168.0.122,695,52,DDOS
1731132496.1910648,192.168.0.72,1385,20,Port_Scan
1731132497.2059553,192.168.0.129,1402,82,Normal
1731132506.1948628,192.168.0.97,1329,15,Port_Scan
1731132507.2119696,192.168.0.85,1484,73,Normal
1731132516.2049463,192.168.0.159,520,20,Normal
1731132517.2239962,192.168.0.206,983,26,DDOS
1731132526.219972,192.168.0.202,908,59,Port_Scan
1731132527.2393157,192.168.0.53,766,16,DDOS
1731132536.2277656,192.168.0.144,809,89,Normal
1731132537.2513292,192.168.0.122,1228,43,Port_Scan
1731132546.2331438,192.168.0.48,1248,79,Normal
1731132547.2632713,192.168.0.69,1345,55,Port_Scan
1731132556.2455156,192.168.0.249,1070,68,Port_Scan
1731132557.2699106,192.168.0.49,1007,89,Normal
1731132566.2469766,192.168.0.64,1492,85,Normal
1731132567.280921,192.168.0.237,565,57,DDOS
1731132576.2598777,192.168.0.88,584,82,DDOS
1731132577.292003,192.168.0.53,1330,36,DDOS
1731132586.2765286,192.168.0.151,1424,10,Port_Scan
1731132587.3068707,192.168.0.208,556,4,DDOS
1731132596.282158,192.168.0.160,1191,62,DDOS
1731132597.3144965,192.168.0.208,872,4,Port_Scan
1731132606.2856379,192.168.0.26,604,23,DDOS
1731132607.3213387,192.168.0.40,938,22,Normal
1731132616.2989726,192.168.0.5,1077,85,Normal
1731132617.3239639,192.168.0.102,666,39,Normal
1731132626.3136296,192.168.0.180,647,28,Normal
1731132627.340134,192.168.0.70,1304,52,Normal
1731132636.3235455,192.168.0.68,924,38,DDOS
1731132637.3492005,192.168.0.101,521,14,DDOS
1731132646.327025,192.168.0.94,551,52,Port_Scan
1731132647.358982,192.168.0.48,1047,57,Normal
1731132656.34127,192.168.0.127,1417,65,Port_Scan
1731132657.3755288,192.168.0.240,517,84,Normal
1731132666.354046,192.168.0.236,1181,48,Normal
1731132667.3771043,192.168.0.67,1218,29,Normal
1731132676.3673444,192.168.0.209,1450,65,Normal
1731132677.3846557,192.168.0.77,739,35,DDOS
1731132686.3758123,192.168.0.250,1322,42,DDOS
1731132687.3862848,192.168.0.1,880,98,Port_Scan
1731132696.3838744,192.168.0.239,1464,96,DDOS
1731132697.3922896,192.168.0.98,1462,57,Normal
1731132706.3968585,192.168.0.12,1059,47,Normal
1731132707.4038296,192.168.0.74,872,85,Port_Scan
1731132716.408017,192.168.0.158,1329,53,DDOS
1731132717.4158723,192.168.0.38,1009,27,Normal
1731132726.4148386,192.168.0.167,1307,13,DDOS
1731132727.4295123,192.168.0.7,850,74,DDOS
1731132736.422854,192.168.0.134,817,15,Normal
1731132737.4382715,192.168.0.217,838,16,DDOS
1731132746.4288552,192.168.0.187,1237,42,DDOS
1731132747.450845,192.168.0.45,1239,34,DDOS
1731132756.445952,192.168.0.183,1157,59,Port_Scan
1731132757.456403,192.168.0.28,1120,97,Normal
1731132766.4481587,192.168.0.57,913,51,Normal
1731132767.464993,192.168.0.32,666,90,Normal
1731132776.4522202,192.168.0.129,922,51,Port_Scan
1731132777.4709167,192.168.0.155,942,16,Normal
1731132786.4587471,192.168.0.217,863,49,Normal
1731132787.4780142,192.168.0.209,814,27,Port_Scan
1731132796.4658577,192.168.0.213,1392,72,Normal
1731132797.4909747,192.168.0.127,1467,55,Normal
1731132806.4704688,192.168.0.40,1036,79,Normal
1731132807.4972258,192.168.0.240,1305,48,Port_Scan
1731132816.4807065,192.168.0.63,524,71,DDOS
1731132817.507793,192.168.0.62,793,50,DDOS
1731132826.4887023,192.168.0.154,1251,95,Port_Scan
1731132827.520858,192.168.0.58,762,34,Port_Scan
1731132836.5008204,192.168.0.155,1219,38,Normal
1731132837.5283215,192.168.0.51,1008,87,DDOS
1731132846.5021677,192.168.0.204,1144,85,DDOS
1731132847.543762,192.168.0.132,1017,86,Normal
1731132856.5149078,192.168.0.21,788,36,Normal
1731132857.550512,192.168.0.139,1301,39,DDOS
1731132866.528046,192.168.0.91,1143,31,Port_Scan
1731132867.5567684,192.168.0.245,660,13,Normal
1731132876.5302863,192.168.0.15,1283,43,Port_Scan
1731132877.5599096,192.168.0.252,1349,97,Normal
1731132886.53498,192.168.0.45,955,15,DDOS
1731132887.5748706,192.168.0.23,1288,44,Port_Scan
1731132896.5439854,192.168.0.99,658,87,DDOS
1731132897.5860043,192.168.0.16,938,9,DDOS
1731132906.5470908,192.168.0.80,1422,12,DDOS
1731132907.5898995,192.168.0.93,1392,73,Normal
1731132916.554963,192.168.0.31,678,94,Port_Scan
1731132917.6042466,192.168.0.137,1238,51,Normal
1731132926.5683305,192.168.0.220,1068,95,Normal
1731132927.6148472,192.168.0.203,1471,38,Port_Scan
1731132936.5736785,192.168.0.176,1140,24,Port_Scan
1731132937.6198134,192.168.0.99,1025,29,Normal
1731132946.5879135,192.168.0.221,850,52,DDOS
1731132947.6342282,192.168.0.30,1114,7,DDOS
1731132956.5968115,192.168.0.225,1161,56,DDOS
1731132957.6381948,192.168.0.167,1288,35,Port_Scan
1731132966.6118126,192.168.0.213,1282,77,Normal
1731132967.6529365,192.168.0.127,954,38,DDOS
1731132976.6129794,192.168.0.254,1480,36,Normal
1731132977.665373,192.168.0.186,985,84,Normal
1731132986.614811,192.168.0.220,823,28,Port_Scan
1731132987.6820595,192.168.0.110,509,6,DDOS
1731132996.6199024,192.168.0.19,1319,69,DDOS
1731132997.6968343,192.168.0.116,796,70,Normal
1731133006.6328394,192.168.0.167,935,51,DDOS
1731133007.7058299,192.168.0.42,1002,59,Normal
1731133016.640558,192.168.0.104,990,53,Port_Scan
1731133017.719456,192.168.0.131,797,3,DDOS
1731133026.64291,192.168.0.78,1254,9,DDOS
1731133027.7279541,192.168.0.41,561,39,Port_Scan
1731133036.648466,192.168.0.66,806,43,Port_Scan
1731133037.7438116,192.168.0.139,1461,70,Normal
1731133046.6508274,192.168.0.240,1442,64,DDOS
1731133047.7499776,192.168.0.52,1235,27,Port_Scan
1731133056.6578908,192.168.0.118,680,7,Normal
1731133057.7608042,192.168.0.8,1499,89,Normal
1731133066.6667926,192.168.0.20,964,50,Port_Scan
1731133067.773872,192.168.0.141,734,36,Normal
1731133076.6745367,192.168.0.204,589,68,Port_Scan
1731133077.7831073,192.168.0.132,724,10,Normal
1731133086.6908183,192.168.0.211,617,20,Port_Scan
1731133087.785898,192.168.0.74,772,82,Port_Scan
1731133096.7046094,192.168.0.102,1451,43,Normal
1731133097.7920916,192.168.0.217,1031,60,Port_Scan
1731133106.7135627,192.168.0.56,657,65,DDOS
1731133107.795631,192.168.0.114,624,47,Normal
1731133116.7293482,192.168.0.186,1343,82,Normal
1731133117.8085213,192.168.0.137,1237,75,DDOS
1731133126.7439528,192.168.0.98,945,32,Normal
1731133127.8250973,192.168.0.54,1290,79,Port_Scan
1731133136.7476895,192.168.0.168,1485,1,DDOS
1731133137.8297827,192.168.0.152,996,65,Port_Scan
1731133146.753876,192.168.0.40,1340,55,Normal
1731133147.8458989,192.168.0.190,1157,22,Normal
1731133156.7680004,192.168.0.133,1377,80,DDOS
1731133157.8597927,192.168.0.202,1056,80,DDOS
1731133166.771157,192.168.0.161,586,23,DDOS
1731133167.8745916,192.168.0.119,838,58,DDOS
1731133176.7763333,192.168.0.240,511,52,Port_Scan
1731133177.8855782,192.168.0.241,1466,66,Normal
1731133186.7868302,192.168.0.86,647,39,Port_Scan
1731133187.8979871,192.168.0.166,945,91,Normal
1731133196.788901,192.168.0.84,1327,71,Normal
1731133197.9099808,192.168.0.204,1220,71,Port_Scan
1731133206.8040006,192.168.0.33,1007,63,Normal
1731133207.9145226,192.168.0.198,689,55,Normal
1731133216.8202913,192.168.0.23,711,48,DDOS
1731133217.9337854,192.168.0.223,609,11,Port_Scan
1731133226.829717,192.168.0.164,702,90,DDOS
1731133227.9498503,192.168.0.56,1121,93,DDOS
1731133236.851083,192.168.0.198,1318,53,Normal
1731133237.9582915,192.168.0.85,521,11,DDOS
1731133246.8668528,192.168.0.5,1438,40,Port_Scan
1731133247.9678288,192.168.0.140,1017,9,DDOS
1731133256.8818736,192.168.0.91,617,86,Port_Scan
1731133257.9849684,192.168.0.2,719,50,Port_Scan
1731133266.8917992,192.168.0.239,1109,62,DDOS
1731133267.9865448,192.168.0.213,667,39,Normal
1731133276.8960924,192.168.0.105,714,96,Normal
1731133277.990477,192.168.0.149,722,2,Port_Scan
1731133286.899207,192.168.0.94,1364,76,Port_Scan
1731133287.9947348,192.168.0.168,1460,8,DDOS
1731133296.9092247,192.168.0.43,1210,67,Normal
1731133298.0097547,192.168.0.91,980,45,DDOS
1731133306.9219856,192.168.0.173,1367,1,DDOS
1731133308.0201623,192.168.0.144,1218,38,DDOS
1731133316.933919,192.168.0.223,1199,77,DDOS
1731133318.0298579,192.168.0.253,772,87,Normal
